employee_name,user_id,email,role,business_unit,functional_unit,department,team,supervisor,user,pc
Akeem Jerry Lopez,AJL0462,Akeem.Jerry.Lopez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,AJL0462,PC-7416
Skyler Deborah Frazier,SDF0017,Skyler.Deborah.Frazier@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,,Bethany Xerxes Johnson,SDF0017,PC-1476
Raven Deirdre Morrison,RDM0150,Raven.Deirdre.Morrison@dtaa.com,Accountant,1,4 - Finance,1 - Accounting,,Cedric Herrod Gilliam,RDM0150,PC-4600
Hiroko Kiona Faulkner,HKF0831,Hiroko.Kiona.Faulkner@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,HKF0831,PC-6215
Dustin Gage Franco,DGF0443,Dustin.Gage.Franco@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,DGF0443,PC-1514
Cora Aurora Buckner,CAB0614,Cora.Aurora.Buckner@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,CAB0614,PC-0435
Devin Brett Guzman,DBG0261,Devin.Brett.Guzman@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,DBG0261,PC-6692
Zeph Dakota Wilkerson,ZDW0859,Zeph.Dakota.Wilkerson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,ZDW0859,PC-1526
Ulric Colt Holt,UCH0519,Ulric.Colt.Holt@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,UCH0519,PC-9827
Caesar Allen Cash,CAC0889,Caesar.Allen.Cash@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,CAC0889,PC-1941
Ezra Hilel Dyer,EHD0584,Ezra.Hilel.Dyer@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,EHD0584,PC-3847
Oscar Laith Berger,OLB0749,Oscar.Laith.Berger@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,OLB0749,PC-0467
Brock William Hunter,BWH0813,Brock.William.Hunter@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,BWH0813,PC-5110
Dorothy Marny Goff,DMG0358,Dorothy.Marny.Goff@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,DMG0358,PC-0008
Magee Ashton Evans,MAE0331,Magee.Ashton.Evans@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,MAE0331,PC-8591
Ainsley MacKensie Doyle,AMD0077,Ainsley.MacKensie.Doyle@dtaa.com,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,Declan Lester Moss,AMD0077,PC-0330
Xanthus Louis Buck,XLB0710,Xanthus.Louis.Buck@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,XLB0710,PC-6637
Deirdre Amaya Garcia,DAG0558,Deirdre.Amaya.Garcia@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,Stephanie Briar Harrington,DAG0558,PC-0494
Whilemina Liberty Velez,WLV0566,Whilemina.Liberty.Velez@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,Stephanie Briar Harrington,WLV0566,PC-7162
Eugenia Hannah Blanchard,EHB0824,Eugenia.Hannah.Blanchard@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,EHB0824,PC-0141
Fuller Baker Warner,FBW0747,Fuller.Baker.Warner@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,FBW0747,PC-2349
Stuart Nicolas Cervantes,SNC0187,Stuart.Nicolas.Cervantes@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,SNC0187,PC-4753
Ira Brendan Ball,IBB0359,Ira.Brendan.Ball@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,IBB0359,PC-0004
Ramona Alma Moses,RAM0447,Ramona.Alma.Moses@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,RAM0447,PC-2697
Alden Jesse Day,AJD0074,Alden.Jesse.Day@dtaa.com,AdministrativeAssistant,1,2 - ResearchAndEngineering,3 - Engineering,,Declan Lester Moss,AJD0074,PC-3135
Megan Simone Hess,MSH0040,Megan.Simone.Hess@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,MSH0040,PC-0008
Quyn Jolie Rosario,QJR0688,Quyn.Jolie.Rosario@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,QJR0688,PC-1307
Hilel Tobias Flynn,HTF0641,Hilel.Tobias.Flynn@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,HTF0641,PC-7965
Rosalyn Daphne Tillman,RDT0424,Rosalyn.Daphne.Tillman@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,RDT0424,PC-3742
Xenos Rudyard Small,XRS0633,Xenos.Rudyard.Small@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,XRS0633,PC-1099
Risa Lana Guthrie,RLG0856,Risa.Lana.Guthrie@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,RLG0856,PC-1998
Meredith Lunea Delaney,MLD0755,Meredith.Lunea.Delaney@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,MLD0755,PC-6233
Mariko Olga Snyder,MOS0047,Mariko.Olga.Snyder@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,MOS0047,PC-0004
Emerson Tyrone Rojas,ETR0177,Emerson.Tyrone.Rojas@dtaa.com,AdministrativeAssistant,1,5 - SalesAndMarketing,3 - FieldService,,Sharon Britanni Kerr,ETR0177,PC-1436
Ruth Yael Burris,RYB0718,Ruth.Yael.Burris@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,RYB0718,PC-4030
August Armando Evans,AAE0190,August.Armando.Evans@dtaa.com,Manager,1,6 - PurchasingAndContracts,1 - Purchasing,,Kirby Bo Pollard,AAE0190,PC-8915
Nicolas Alvin Fitzpatrick,NAF0033,Nicolas.Alvin.Fitzpatrick@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,NAF0033,PC-7609
Deborah Victoria Mcclure,DVM0265,Deborah.Victoria.Mcclure@dtaa.com,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,Ainsley MacKensie Doyle,DVM0265,PC-3324
Jolene Frances Carey,JFC0757,Jolene.Frances.Carey@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,JFC0757,PC-1394
Azalia Orli Beach,AOB0019,Azalia.Orli.Beach@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,1 - Personnel,,Bethany Xerxes Johnson,AOB0019,PC-4479
Anika Isabella Pennington,AIP0394,Anika.Isabella.Pennington@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,AIP0394,PC-3942
Jin Jonathan Buckley,JJB0127,Jin.Jonathan.Buckley@dtaa.com,MechanicalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,JJB0127,PC-7931
Mallory Carol Spence,MCS0035,Mallory.Carol.Spence@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,MCS0035,PC-9367
Alec Boris Chase,ABC0253,Alec.Boris.Chase@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,ABC0253,PC-2777
Tasha Quail Sanchez,TQS0212,Tasha.Quail.Sanchez@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,TQS0212,PC-1117
Roanna Sacha Monroe,RSM0277,Roanna.Sacha.Monroe@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,RSM0277,PC-2930
Jeanette Eliana Rivera,JER0404,Jeanette.Eliana.Rivera@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,JER0404,PC-0928
Chastity Ima Gibson,CIG0052,Chastity.Ima.Gibson@dtaa.com,AdministrativeAssistant,1,2 - ResearchAndEngineering,1 - Research,,Summer Leilani Boyer,CIG0052,PC-7903
Igor Ishmael Ward,IIW0249,Igor.Ishmael.Ward@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,IIW0249,PC-0183
Hector Vance Foster,HVF0067,Hector.Vance.Foster@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,HVF0067,PC-1500
Hayes William Wheeler,HWW0436,Hayes.William.Wheeler@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,HWW0436,PC-3847
Plato Ethan Valdez,PEV0323,Plato.Ethan.Valdez@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,PEV0323,PC-3847
Pearl Georgia Owen,PGO0433,Pearl.Georgia.Owen@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,PGO0433,PC-7770
Mallory Virginia Bender,MVB0515,Mallory.Virginia.Bender@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,MVB0515,PC-1736
Timon Jacob Gay,TJG0582,Timon.Jacob.Gay@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,TJG0582,PC-9311
Sasha Rina Huffman,SRH0155,Sasha.Rina.Huffman@dtaa.com,AdministrativeAssistant,1,4 - Finance,3 - FinancialPlanning,,Libby Rosalyn Richard,SRH0155,PC-3847
Ian Jonas Morrow,IJM0444,Ian.Jonas.Morrow@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,IJM0444,PC-3847
Colt Ishmael Mccall,CIM0271,Colt.Ishmael.Mccall@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,CIM0271,PC-3291
Cameron Shay Lester,CSL0949,Cameron.Shay.Lester@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,CSL0949,PC-6544
Anthony Aidan Nixon,AAN0823,Anthony.Aidan.Nixon@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,AAN0823,PC-7708
Jonathan Gary Terry,JGT0221,Jonathan.Gary.Terry@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,JGT0221,PC-0120
Adam Kendall Harrell,AKH0758,Adam.Kendall.Harrell@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,AKH0758,PC-7560
Harrison Samuel Gonzales,HSG0818,Harrison.Samuel.Gonzales@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,HSG0818,PC-1849
Mercedes Ina Landry,MIL0255,Mercedes.Ina.Landry@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,MIL0255,PC-1107
Jared Geoffrey Morin,JGM0934,Jared.Geoffrey.Morin@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,JGM0934,PC-3301
Kermit Coby Oliver,KCO0122,Kermit.Coby.Oliver@dtaa.com,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,,Grant Tyrone Doyle,KCO0122,PC-4124
Scott Gary Burks,SGB0140,Scott.Gary.Burks@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,SGB0140,PC-3847
Nichole Azalia Frye,NAF0326,Nichole.Azalia.Frye@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,NAF0326,PC-0008
Igor Ulric Yang,IUY0279,Igor.Ulric.Yang@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,IUY0279,PC-3847
Eve Isadora Mckenzie,EIM0156,Eve.Isadora.Mckenzie@dtaa.com,Statistician,1,4 - Finance,3 - FinancialPlanning,,Libby Rosalyn Richard,EIM0156,PC-1874
Alan Benjamin Holder,ABH0663,Alan.Benjamin.Holder@dtaa.com,AssemblySupervisor,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Delilah Iliana Wilkinson,ABH0663,PC-4556
Eagan Zephania Talley,EZT0640,Eagan.Zephania.Talley@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,EZT0640,PC-1069
Beatrice Alexis Kidd,BAK0964,Beatrice.Alexis.Kidd@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,BAK0964,PC-6755
Jack Carlos Cannon,JCC0225,Jack.Carlos.Cannon@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,JCC0225,PC-0004
Erich Malik Wolf,EMW0105,Erich.Malik.Wolf@dtaa.com,AdministrativeAssistant,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,EMW0105,PC-1845
Kasper Lance Huffman,KLH0596,Kasper.Lance.Huffman@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,KLH0596,PC-0132
Shea Jane Franks,SJF0094,Shea.Jane.Franks@dtaa.com,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,Ainsley MacKensie Doyle,SJF0094,PC-3559
Charity Stacey Jennings,CSJ0340,Charity.Stacey.Jennings@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,CSJ0340,PC-1518
Rae Melissa Wilson,RMW0542,Rae.Melissa.Wilson@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,RMW0542,PC-7543
Jorden Helen Pierce,JHP0583,Jorden.Helen.Pierce@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,JHP0583,PC-3847
Hollee Shannon Dudley,HSD0457,Hollee.Shannon.Dudley@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,HSD0457,PC-3622
Yasir Wade Wilcox,YWW0660,Yasir.Wade.Wilcox@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,YWW0660,PC-2645
Prescott Giacomo Conley,PGC0066,Prescott.Giacomo.Conley@dtaa.com,AdministrativeAssistant,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,PGC0066,PC-8296
Medge Serina Obrien,MSO0222,Medge.Serina.Obrien@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,MSO0222,PC-0092
Wang Dean Vasquez,WDV0573,Wang.Dean.Vasquez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,WDV0573,PC-3847
Quail Rana Mclean,QRM0739,Quail.Rana.Mclean@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,QRM0739,PC-3847
Alfreda Sierra Savage,ASS0517,Alfreda.Sierra.Savage@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,ASS0517,PC-2271
Leonard Uriel Ramos,LUR0896,Leonard.Uriel.Ramos@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,LUR0896,PC-3847
Eve Shaeleigh Holman,ESH0283,Eve.Shaeleigh.Holman@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,ESH0283,PC-0039
Whoopi Britanney Camacho,WBC0192,Whoopi.Britanney.Camacho@dtaa.com,Manager,1,6 - PurchasingAndContracts,3 - Contracts,,Kirby Bo Pollard,WBC0192,PC-3847
Penelope Lysandra Hayes,PLH0715,Penelope.Lysandra.Hayes@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,PLH0715,PC-0653
Vivian Sarah Arnold,VSA0230,Vivian.Sarah.Arnold@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,VSA0230,PC-3847
Kermit Jonas Gould,KJG0910,Kermit.Jonas.Gould@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,KJG0910,PC-7082
Deborah Barbara White,DBW0483,Deborah.Barbara.White@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,DBW0483,PC-3451
Kyla Blythe Carter,KBC0054,Kyla.Blythe.Carter@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,,Summer Leilani Boyer,KBC0054,PC-0181
Cathleen Samantha Craig,CSC0217,Cathleen.Samantha.Craig@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,CSC0217,PC-0072
Burke Rooney Stafford,BRS0734,Burke.Rooney.Stafford@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,BRS0734,PC-4785
Keane Nicholas Blevins,KNB0022,Keane.Nicholas.Blevins@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,2 - EmployeeRelations,,Blaze Trevor Stone,KNB0022,PC-9873
Paula Isabelle Santiago,PIS0522,Paula.Isabelle.Santiago@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,PIS0522,PC-3847
Aretha Dorothy Deleon,ADD0846,Aretha.Dorothy.Deleon@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,ADD0846,PC-4109
Martin Armand Douglas,MAD0496,Martin.Armand.Douglas@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,MAD0496,PC-2244
Nicholas Kato Pennington,NKP0236,Nicholas.Kato.Pennington@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,NKP0236,PC-5010
Valentine Lucian Benjamin,VLB0647,Valentine.Lucian.Benjamin@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,VLB0647,PC-6789
Dai Keely Bullock,DKB0631,Dai.Keely.Bullock@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,DKB0631,PC-0818
Kylie Elizabeth Santos,KES0729,Kylie.Elizabeth.Santos@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,KES0729,PC-0795
Isadora Buffy Brewer,IBB0696,Isadora.Buffy.Brewer@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,IBB0696,PC-3847
Bethany Lydia Lyons,BLL0929,Bethany.Lydia.Lyons@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,BLL0929,PC-7375
Allegra Bree Coffey,ABC0174,Allegra.Bree.Coffey@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,ABC0174,PC-5156
Hector Abraham Hayes,HAH0248,Hector.Abraham.Hayes@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,HAH0248,PC-6027
Nyssa Britanney Carver,NBC0412,Nyssa.Britanney.Carver@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,NBC0412,PC-4835
Cade Rajah Patterson,CRP0456,Cade.Rajah.Patterson@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,CRP0456,PC-4328
Josephine Indira Garza,JIG0128,Josephine.Indira.Garza@dtaa.com,MechanicalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,JIG0128,PC-4000
Ivor Jelani Robbins,IJR0825,Ivor.Jelani.Robbins@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,IJR0825,PC-8560
Xander Walter Doyle,XWD0923,Xander.Walter.Doyle@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,XWD0923,PC-1637
Leslie Denise Dillon,LDD0560,Leslie.Denise.Dillon@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,Stephanie Briar Harrington,LDD0560,PC-0795
Elaine Sonya Hughes,ESH0135,Elaine.Sonya.Hughes@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,ESH0135,PC-8816
Risa Hillary Obrien,RHO0732,Risa.Hillary.Obrien@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,RHO0732,PC-3847
Dennis Gray Wilson,DGW0752,Dennis.Gray.Wilson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,DGW0752,PC-5090
Hillary Piper Riddle,HPR0585,Hillary.Piper.Riddle@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,HPR0585,PC-8505
Teagan Briar Townsend,TBT0461,Teagan.Briar.Townsend@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,TBT0461,PC-4679
Sonia Anne Kirkland,SAK0375,Sonia.Anne.Kirkland@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,SAK0375,PC-0008
Blaze Jakeem Hahn,BJH0811,Blaze.Jakeem.Hahn@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,BJH0811,PC-0969
Thomas Vladimir Stokes,TVS0006,Thomas.Vladimir.Stokes@dtaa.com,VicePresident,1,4 - Finance,,,Mona Susan Shannon,TVS0006,PC-3847
Frances Alisa Wiggins,FAW0032,Frances.Alisa.Wiggins@dtaa.com,Manager,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Fatima Ulla Mcclure,FAW0032,PC-5866
Wanda Samantha Rogers,WSR0241,Wanda.Samantha.Rogers@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,WSR0241,PC-0118
Lilah Renee Wagner,LRW0970,Lilah.Renee.Wagner@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,LRW0970,PC-1620
Zachary Myles Cardenas,ZMC0284,Zachary.Myles.Cardenas@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,ZMC0284,PC-3947
Samantha Audrey Curtis,SAC0687,Samantha.Audrey.Curtis@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,SAC0687,PC-5299
Cathleen Kelsey Burke,CKB0427,Cathleen.Kelsey.Burke@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,CKB0427,PC-2709
Blaze Trevor Stone,BTS0011,Blaze.Trevor.Stone@dtaa.com,Director,1,1 - Adminstration,2 - EmployeeRelations,,Halla Cathleen Simmons,BTS0011,PC-1232
Ingrid Irene Atkins,IIA0092,Ingrid.Irene.Atkins@dtaa.com,MaterialsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,3 - MaterialsEngineering,Ainsley MacKensie Doyle,IIA0092,PC-2552
Wesley Kasper Duffy,WKD0013,Wesley.Kasper.Duffy@dtaa.com,Director,1,1 - Adminstration,4 - Safety,,Halla Cathleen Simmons,WKD0013,PC-1837
Jaden Nicole Johnston,JNJ0556,Jaden.Nicole.Johnston@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,Stephanie Briar Harrington,JNJ0556,PC-0576
Tarik Linus Hubbard,TLH0648,Tarik.Linus.Hubbard@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,TLH0648,PC-1005
Iona Brenda Payne,IBP0883,Iona.Brenda.Payne@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,IBP0883,PC-8494
